user_id,book_id,score
7559,7619,4.4
4295,5905,1.9
846,6508,1.0
5227,7989,3.2
7289,1528,4.9
3969,2405,2.4
2557,3369,0.7
2104,1641,1.4
7505,4123,1.8
3102,3648,4.2
2796,7554,3.2
6309,6758,4.1
395,1325,0.3
7136,4749,1.5
7912,583,3.4
6,3749,1.7
7747,338,4.4
7598,1877,0.6
7453,6124,0.2
4369,7937,3.3
4408,395,3.6
6859,4,2.3
3032,1154,3.7
2458,2101,2.9
6596,7548,4.0
2525,5284,3.3
6020,4989,4.2
7509,4251,1.5
5348,998,2.0
1958,5726,1.5
496,112,0.8
7575,877,0.8
1782,3501,2.4
2125,7807,3.8
3014,5323,2.1
2196,1287,2.2
5428,7506,4.0
6165,1072,0.3
6036,3235,3.8
6560,6498,1.4
3133,1273,4.1
7588,7868,0.7
4871,7465,3.7
2929,3801,4.0
2380,803,2.3
3197,6670,3.6
1962,1648,0.5
5147,7207,4.8
1790,3891,0.6
4868,2287,2.3
7978,2730,1.2
3986,7526,3.4
2127,3244,0.1
3840,5514,0.8
7827,5419,3.8
4267,7441,1.7
7900,561,2.8
19,1195,0.2
6867,3620,3.6
474,2306,3.9
2850,4355,0.8
515,6010,2.9
7733,3304,3.6
6132,1139,1.4
4156,3461,4.9
4788,2948,1.4
3239,2601,2.0
7469,1215,0.1
7208,3194,1.3
4778,6258,1.0
6644,5370,2.1
2585,1825,1.9
514,261,1.9
7370,4495,2.7
6921,1870,4.6
4463,5363,3.5
5958,5351,4.3
3481,133,1.5
4147,5303,4.1
4160,4464,2.7
5457,4035,3.1
3195,7263,3.6
7646,4520,3.5
2243,6194,3.0
7263,3420,3.5
5877,4039,2.2
4183,1586,0.4
5772,1971,3.5
2573,5012,4.1
1450,520,0.5
1482,5385,0.8
975,5007,2.8
3864,238,3.4
7840,3085,0.6
323,4478,2.3
7457,2431,1.3
603,5260,0.0
699,7775,4.6
304,5062,0.7
822,4574,3.9
5588,3121,1.6
6463,4522,2.5
92,817,2.8
1635,2855,3.2
95,1663,2.6
2834,6647,2.3
53,4786,2.1
4828,7732,4.1
3960,7097,1.0
7991,3442,3.6
1414,6493,4.7
1654,3776,2.5
4604,3841,3.1
466,2021,3.2
6844,4835,1.8
6821,4068,0.8
5672,794,3.9
1770,7610,0.7
5156,3223,0.7
2622,7773,0.6
2135,6246,3.6
417,3836,0.4
1514,3308,2.4
2037,643,2.6
5574,4136,1.6
4733,85,1.0
410,4404,4.5
223,4498,2.4
2771,258,0.0
3234,1233,4.5
4258,2913,2.0
6768,3044,4.1
6649,6711,1.2
4949,6744,1.4
6669,4678,4.7
6653,2804,2.2
5269,5865,3.4
2105,5559,3.7
520,5077,3.2
4026,2011,3.4
2659,1690,1.9
2516,1238,0.7
7457,2466,4.1
764,1366,3.2
768,1582,2.1
6154,6082,3.3
2050,4638,3.4
2232,1789,4.1
2152,7143,4.1
6368,4388,1.6
4857,7387,2.2
1216,7244,2.1
2169,5607,3.2
5241,1991,1.5
946,1038,4.9
3212,2653,4.2
1966,7600,3.1
411,4181,0.7
6777,519,3.1
3374,2923,3.4
995,4966,4.2
4330,2969,3.7
3836,698,1.3
2395,1040,4.8
534,779,0.2
3691,1149,3.3
3014,7673,1.2
488,2951,2.9
611,6848,4.1
4417,1356,4.2
1157,2358,3.3
6089,3497,0.3
3078,6090,3.7
6834,6705,1.5
3332,6916,3.0
7699,1522,0.7
348,6282,0.3
5027,4533,0.5
2672,6294,1.3
3066,3773,4.0
6114,5122,2.6
2518,4740,2.0
1046,1470,0.9
6547,5186,4.1
5043,3286,3.8
7026,3240,0.2
1634,2990,2.3
5587,1950,4.7
7245,2503,4.3
1402,651,1.6
3809,6137,3.4
5133,1803,4.9
6540,6137,1.2
1491,7415,1.2
1535,146,3.3
374,6499,4.2
6764,5677,0.7
5121,1625,2.7
1544,1227,2.8
5731,3552,1.0
5898,583,4.7
298,1273,3.6
5610,790,3.9
4680,1885,0.3
3938,2120,3.1
6417,6594,2.4
4400,4486,3.6
2042,5141,3.0
977,5395,3.2
283,703,0.1
5767,4429,1.2
7598,3938,0.6
3220,876,0.7
3021,155,0.5
4796,639,3.7
6263,6655,4.9
5446,115,2.7
2443,3807,3.6
7675,2253,3.3
3274,2886,2.8
3621,5420,2.8
2201,503,0.9
3729,4938,1.2
6844,6065,4.7
5261,3962,2.2
1628,3053,2.8
5738,6313,4.5
1153,5788,4.5
6714,5790,4.0
7897,4395,3.6
7634,4667,4.5
4783,4864,4.7
4937,2683,3.0
3635,6075,4.9
4599,7220,0.6
3640,3000,0.3
7670,6612,4.2
7216,6602,2.8
7396,1254,2.0
2354,2879,0.3
3295,6476,0.2
4917,4128,2.1
7815,4419,4.9
4433,4271,3.3
4350,2532,0.5
580,1320,2.2
5675,7391,0.8
7211,450,4.9
6514,3007,1.5
6148,3501,4.3
3645,5674,4.2
7474,3924,3.7
5430,1184,0.1
5816,5850,1.7
2377,761,0.3
6332,2142,3.1
3495,7273,2.8
1477,1784,1.0
3197,2430,1.0
1022,4731,2.0
4801,733,3.8
1904,7283,4.0
1637,6666,3.9
4043,3814,4.4
4641,94,2.6
7517,4629,4.1
3565,1681,0.1
1752,5817,3.9
4547,4847,1.4
5136,2632,0.3
801,2532,1.4
3770,879,0.2
133,1203,1.9
7662,983,0.6
2606,183,2.3
5414,5601,0.5
5729,4586,2.6
2108,4332,4.7
2466,1693,3.9
5743,268,2.0
1142,5562,3.5
30,5202,0.7
3559,4358,2.0
7370,3016,4.6
6911,674,4.1
7128,115,2.3
4875,7751,4.9
7501,5585,2.6
6425,1223,1.4
3791,2202,0.4
5754,3345,1.1
1002,577,2.5
6848,2091,3.2
6216,4146,1.7
4416,1143,3.6
7863,1619,2.9
3153,2288,4.8
6887,3973,0.6
7627,4588,3.5
7529,1377,1.8
1161,6105,2.1
1520,5116,0.8
2726,7361,4.3
5011,5797,2.8
7939,584,2.6
2953,6884,4.4
6207,5034,4.5
619,763,0.2
2813,512,3.5
5620,5478,2.3
353,1721,3.5
5316,7836,1.7
3282,4450,1.7
6104,13,1.8
761,4513,1.1
787,7459,4.6
2688,3315,2.1
5433,7171,2.4
212,1907,2.7
5934,6091,3.4
7267,4948,1.6
2938,6611,2.9
222,2019,3.1
7751,2670,1.2
568,4616,2.8
5281,6376,4.2
7716,4355,3.8
5556,4806,1.0
3034,3760,2.2
850,587,2.1
2770,1477,3.6
3626,1455,1.7
3142,4753,4.1
1809,7335,3.7
3636,61,0.3
1276,7714,1.1
2202,1100,3.0
4163,2376,2.0
7544,5467,1.2
6560,2427,0.1
7953,4195,3.4
6189,3095,1.7
5993,1524,1.5
2793,7475,2.3
5255,6970,1.1
1523,990,3.0
2996,1594,2.1
2381,1381,0.0
6842,3922,3.2
3802,841,2.5
4326,2878,2.3
6495,3467,3.5
5638,7247,4.6
965,994,2.6
6059,4724,2.6
917,4417,3.0
2984,1778,3.2
1338,2388,3.6
4048,5741,0.1
4290,832,2.1
1275,7583,0.6
5917,4008,0.2
3969,6557,2.5
6684,292,3.4
5053,151,3.4
1138,3849,2.0
2827,2263,3.8
2550,1510,0.7
1225,7550,3.3
5215,3842,1.9
2073,1419,3.5
2246,609,2.4
7581,3733,4.1
3303,4350,1.9
2937,5646,4.2
6751,7824,4.9
6229,5184,1.6
175,7814,0.6
1240,2449,3.3
55,7949,4.2
4333,2496,1.1
1275,4038,4.4
2113,3047,0.7
6689,658,3.9
4738,3193,2.3
2032,392,0.9
4193,834,0.6
6739,315,2.8
1616,1452,2.7
1555,3830,2.2
4357,1718,1.2
3744,3457,2.4
5429,4732,2.0
6664,7963,0.0
2265,1204,4.6
6334,1151,4.2
7339,5740,1.9
6292,3297,2.5
7849,6223,1.7
6848,6832,0.3
6609,2847,0.1
7578,4179,2.6
1315,1593,1.4
1372,750,4.3
930,4630,1.1
1056,7452,4.8
1170,6790,4.4
1317,51,3.7
1403,1012,0.5
5578,2757,2.4
7716,3815,4.2
6097,5339,3.4
4888,6716,1.6
221,3322,1.2
6372,4847,1.5
500,7711,3.7
2774,2513,4.6
2237,4164,2.2
1151,5328,0.6
2945,5915,0.3
498,3572,0.0
2094,2255,2.5
6850,3933,1.4
4303,712,1.6
3143,7752,2.3
277,3173,0.6
4889,4105,4.0
3153,5697,3.9
7635,7888,0.1
6710,7536,1.1
1937,6502,0.8
6875,768,1.9
7025,2862,4.7
5879,5819,2.9
3926,4070,1.8
6627,33,3.2
1567,293,1.8
2459,4080,4.7
3124,5852,4.7
7292,5341,1.0
7673,7191,0.4
6599,7002,2.7
5784,7163,3.0
1244,6224,1.0
4668,2439,0.3
7231,1571,2.6
7120,3733,1.9
1047,1395,0.1
387,1495,2.2
3689,5015,3.4
4486,1628,2.0
6112,2849,0.4
5707,7114,1.7
5000,6494,2.1
2184,2595,3.2
7822,6165,2.5
3826,3138,3.7
3201,5189,0.2
3394,4701,2.1
2260,2665,4.8
5363,386,4.4
1625,7605,2.4
5185,219,0.8
7622,5463,0.6
1642,5868,0.6
1139,7289,1.7
3824,2449,0.8
3994,2299,1.7
7765,1475,2.9
3734,2299,3.8
862,7121,4.8
228,4750,2.8
5520,3305,1.4
1636,966,2.3
309,846,4.0
6871,5867,3.4
3096,4192,0.4
7074,7364,4.9
772,793,0.8
7946,3277,3.8
1480,76,4.4
3638,256,4.5
3253,5990,2.1
3504,1038,3.2
3742,3055,0.1
163,5924,4.3
6422,3783,0.4
4062,5353,1.3
3829,6187,2.8
1806,252,1.3
5779,7087,0.4
2567,3127,2.3
3979,7299,0.4
5180,6640,0.7
1977,4143,1.8
322,6197,0.2
4604,5144,0.8
6737,5645,3.7
4916,7291,1.3
2,4475,2.5
2628,3823,2.9
3921,2876,2.6
6800,1125,4.1
4252,4229,3.2
1728,2985,4.3
1633,968,4.1
2491,5535,0.2
707,6317,0.0
3692,968,0.1
2054,1179,1.2
1920,893,1.4
6094,5934,4.1
294,1392,1.5
1956,2240,3.5
6733,815,4.0
5488,2530,4.5
3048,4514,0.8
3263,7841,2.7
7277,2186,0.0
3454,7043,2.9
6929,194,2.6
1276,2313,0.6
3213,2751,3.2
4140,1517,4.8
1692,3346,4.8
2272,6307,4.4
58,6242,1.8
7694,5593,3.1
3750,3955,1.1
7055,7736,4.2
3680,1315,1.0
4378,3490,4.2
7275,4970,0.1
7181,1012,4.6
2891,6423,4.6
2148,3,0.2
1864,4759,3.0
6975,3552,2.6
5289,6127,1.4
1376,2262,3.0
3385,7422,0.6
7146,6888,1.7
7109,6462,3.5
2787,3733,4.0
1180,1218,2.4
7794,4566,1.8
5965,3383,4.4
5729,6300,0.5
4395,2788,0.5
5723,5076,2.1
7884,7596,0.7
1646,7204,1.0
1989,5192,0.7
6858,2413,4.5
2863,7183,0.1
384,648,3.6
3941,7215,3.6
2500,5003,1.6
6659,6771,4.7
2603,1347,0.3
6504,1213,2.0
6381,2873,4.3
6132,1546,4.9
2595,4591,0.9
2506,4083,0.1
7689,5602,1.7
7695,104,3.2
125,5831,0.6
1000,5492,1.9
2493,1103,4.8
3200,5182,1.5
1645,6757,3.1
7103,5315,3.5
2062,1260,3.8
1555,7647,1.9
7560,7043,0.3
7082,3523,2.7
6944,4162,4.0
3766,7997,1.0
6786,7740,3.2
1703,4661,4.4
4663,3965,2.9
1524,3755,0.0
5103,6027,2.9
1554,5500,1.8
7225,7591,4.2
4026,7900,3.8
709,6283,3.4
2471,5595,4.7
6825,298,0.2
5333,1826,2.5
2008,6196,2.0
5891,7860,2.0
3564,3153,1.1
5361,1455,3.0
3932,7075,2.5
3042,7306,3.4
7942,7558,4.4
155,279,4.9
4006,978,0.3
5601,3584,4.0
2012,277,4.7
4735,1418,1.4
4138,6490,4.2
1789,3415,3.3
4851,3686,1.9
5737,1501,3.0
2493,311,3.9
3666,1202,1.9
623,4550,3.5
3911,4481,0.3
3475,515,0.6
1115,5140,3.9
3797,6429,1.8
7396,6858,1.8
2113,3897,0.5
2807,3871,0.5
4424,6264,0.5
1197,360,2.5
1531,6259,2.6
161,4374,0.2
1166,192,2.8
2671,1136,3.5
214,5292,2.4
1014,2075,4.9
1611,3776,3.0
4951,5459,2.8
4614,7549,0.1
3187,7665,3.2
5763,482,1.6
7727,3876,4.8
2592,3939,4.2
7539,5114,3.4
7708,7857,4.0
7846,3862,1.4
2584,7862,3.8
2292,2232,0.6
793,855,3.3
8,2490,3.6
515,1330,4.9
6033,7631,1.3
2591,4511,2.3
6912,1732,0.2
7061,2993,1.7
2184,2305,4.5
1138,884,1.5
4509,6982,4.6
3683,2414,4.4
2165,4336,3.4
5368,4191,4.4
4553,5043,3.0
5409,3650,3.0
5396,7135,4.6
2356,7436,2.1
1490,6556,4.6
6820,6058,4.9
5186,3056,2.7
4939,3013,4.4
3108,3765,1.9
3872,3902,0.9
2364,4389,2.9
6145,5683,1.4
2508,6544,1.3
7850,762,1.6
925,5986,2.9
6652,4131,1.6
2998,3040,3.8
2359,3192,3.2
7971,4521,4.2
703,1662,2.5
3183,2870,2.7
2650,1907,2.7
7209,6811,1.6
2287,7119,1.4
1443,4806,2.8
5320,453,1.9
3885,7101,3.3
5200,6209,1.4
990,7650,3.6
1494,361,0.0
1291,1648,2.4
6600,1501,2.0
7373,3708,2.9
1464,7544,0.1
3007,1654,1.8
3034,3855,1.1
3198,2215,3.8
5379,5678,2.5
1703,2227,2.9
2731,288,1.4
7387,6166,1.2
1195,5030,3.1
189,5288,3.8
4607,3452,0.6
4658,7387,3.6
1925,7960,1.0
1183,6073,1.6
5116,7916,4.7
7407,4776,0.9
197,5153,2.3
6346,3175,4.2
3941,7644,2.0
6558,6352,4.4
4673,187,1.2
6618,3862,0.5
4895,2646,0.6
109,5766,1.9
1323,4224,2.8
6155,7239,1.4
5999,6532,2.3
3624,7260,3.6
6553,1322,1.9
634,7774,2.2
6840,7601,4.8
1466,3780,3.6
6975,4308,3.5
1827,6044,3.5
7361,72,3.0
7921,5009,3.4
1586,953,2.6
3619,677,1.5
4780,2386,1.7
570,4533,1.7
1575,2803,1.9
951,1722,2.8
1150,1722,0.3
2528,7108,4.0
6385,5885,1.0
6586,766,2.6
7581,4876,2.8
2000,4335,2.7
1093,1329,0.3
1706,5621,4.2
2252,7537,2.2
3095,7433,0.9
2360,5321,4.0
803,7167,0.5
240,2291,4.1
7584,5828,0.5
2558,1185,2.6
1313,7584,2.1
4302,382,1.7
5626,5940,1.7
5740,3762,4.6
5441,2747,2.6
4234,2908,4.8
7056,5898,2.7
2871,2967,1.9
6336,2193,1.2
3560,1719,1.6
3694,3801,2.3
7346,6027,2.5
1529,4357,0.6
5901,4122,4.7
7041,7315,3.2
6162,2984,3.7
4329,5210,0.0
4798,5104,0.7
4438,971,1.1
4524,3048,4.6
4270,5362,0.8
4574,6082,4.0
5657,1268,3.9
4597,3943,0.4
5699,2064,4.3
3124,6651,1.5
2839,3296,4.6
5440,5790,4.4
261,6167,1.2
3682,6503,0.5
1084,1857,3.9
4418,4200,1.3
5488,5704,3.2
1581,3823,4.0
1365,43,4.9
1169,7936,2.4
6241,1158,1.7
7355,6813,4.4
2445,6414,1.8
2847,2112,3.1
6676,20,4.1
5519,3165,1.4
1523,7807,3.4
5314,1059,4.2
7335,5524,0.8
5071,3129,1.8
4913,1327,0.8
1519,3651,1.9
6932,4169,1.4
4605,6491,1.8
6805,6129,2.2
3321,5146,4.8
6714,21,0.5
4032,6798,4.3
1227,5560,2.4
2069,5827,0.3
3348,6587,3.8
7388,6845,1.7
3296,662,1.1
7192,1721,0.9
4863,2909,2.5
180,4593,2.7
1088,1213,2.1
1207,7382,0.6
6391,6013,4.6
1614,5014,0.7
3896,3584,2.5
6725,917,4.7
4377,2303,3.1
1165,6005,2.2
500,2833,4.2
5560,3280,4.5
6434,2917,2.1
4152,186,2.6
2112,3204,1.8
2851,2433,4.9
7085,6289,4.2
1841,1007,1.5
6153,3658,3.5
2619,6468,1.8
3960,3462,1.7
3262,7742,2.7
5213,1526,0.9
3030,1618,4.7
222,5798,2.9
195,1393,3.2
5414,122,1.2
6630,390,1.8
1182,7987,3.4
2820,6837,2.8
4722,3818,1.9
7809,4507,1.9
3985,5841,1.8
486,2706,3.4
3821,7543,2.2
92,6763,4.5
7799,2626,1.2
1134,1587,0.4
2980,500,4.4
7434,4208,0.8
618,4328,3.7
3904,2787,2.4
1474,4307,2.3
3521,3270,2.9
167,1541,2.8
7584,5581,1.3
6102,2215,2.4
5972,2598,2.0
6988,4413,1.8
7476,1402,4.3
714,6051,1.4
4345,1708,0.7
7444,2194,1.7
3391,342,2.9
3245,2393,4.9
6787,3729,2.7
3995,4197,3.8
4966,363,3.7
6441,2939,1.6
4520,2288,1.7
416,3579,3.5
2093,7587,3.6
6732,285,1.9
2235,6531,1.1
7933,308,1.9
3449,6601,0.2
1730,7279,1.7
2354,4966,3.8
5679,4437,0.3
3791,4615,4.0
6616,4678,3.0
4000,4178,0.6
2451,2366,1.5
5395,7400,0.5
7738,3539,0.6
3515,6115,4.8
2726,1012,4.7
522,791,0.1
4084,1257,1.9
5654,6866,3.1
7299,6743,1.3
2071,6685,3.5
7604,7163,3.4
6951,7162,3.4
4968,4908,0.9
7744,5030,1.2
261,6043,3.5
3265,534,2.7
6961,7315,1.5
105,2299,2.4
5589,1915,0.8
2586,448,1.6
6618,2384,1.2
726,3208,1.2
1135,4142,1.9
3525,4786,2.8
64,2694,3.5
1965,3159,0.5
5504,3430,0.5
1336,3528,1.9
2912,7030,4.5
689,6930,0.1
469,7863,1.4
2758,1211,4.4
6101,7748,3.1
647,7043,3.2
4249,5522,3.2
2085,7398,1.6
7133,3057,4.4
1139,3031,2.5
4379,5194,2.3
2728,4548,1.4
1043,5472,4.6
5339,5206,4.7
3718,1297,0.0
6149,6575,1.8
3445,2324,0.5
3266,811,1.8
6822,6715,0.3
3919,6497,3.7
2143,4336,4.1
4237,5858,0.0
4265,313,4.0
4348,1334,2.7
7949,3637,3.7
7040,1635,2.0
1114,4637,1.8
7391,1191,1.8
924,2566,3.1
5633,2107,1.9
2662,7836,3.9
5102,6864,4.6
2121,1766,4.3
1043,147,4.8
6938,2502,0.8
6333,1194,2.9
3951,6135,1.4
5211,1141,3.7
1634,1679,1.3
5247,3984,0.0
4364,4156,4.9
6686,2445,3.6
3274,3017,3.0
7243,3516,0.9
6140,3224,0.9
1023,7973,1.2
6208,1958,0.8
6228,4554,0.6
4539,7243,0.9
6340,1639,4.1
4112,1017,1.1
942,2868,1.0
4198,3323,2.5
1745,4191,0.9
485,4661,3.0
2191,5267,1.7
1529,2216,0.1
7403,2357,1.3
7245,3628,2.5
7562,2915,3.5
17,5877,0.4
4597,693,2.3
6517,1552,0.2
5333,2942,0.4
5099,7332,0.5
6838,1930,1.9
1639,6132,3.3
3588,5727,3.1
2082,7322,3.4
3024,6718,1.6
2067,2123,1.2
1035,224,1.3
5364,2390,2.6
840,186,0.1
1282,102,3.7
3006,3579,1.4
5180,3901,3.5
4036,2379,4.2
2723,7289,2.2
2835,7244,2.1
2553,337,4.2
3335,7322,3.0
5826,3478,1.2
5214,5644,0.4
133,2420,2.7
6134,2098,3.8
7946,5488,2.8
18,854,0.3
1565,3497,4.7
1238,2621,3.3
1033,1368,4.4
1030,3749,4.5
3230,1106,0.9
5258,7303,0.1
2412,5698,3.5
7981,3603,0.5
1285,3185,2.2
1369,1016,3.4
1534,1280,4.4
6171,5851,2.4
2989,426,2.4
5413,2012,3.5
236,4037,1.5
6150,1687,2.8
7636,7231,0.3
6259,5086,0.5
6787,4002,2.0
2242,449,3.4
1558,2130,3.4
5929,6408,3.2
1070,3979,0.1
4099,2996,1.6
1391,4645,2.1
1610,1603,3.6
6780,1042,3.2
4253,5547,3.8
5436,348,3.8
7868,3164,1.8
856,4521,0.3
7558,6144,0.8
3129,6201,4.5
6273,7868,2.0
6926,7715,4.2
4946,6318,2.2
964,4701,4.0
4224,6126,4.3
6091,307,0.9
2165,4879,4.1
6487,397,4.3
252,5532,4.3
348,1963,0.6
7876,2013,4.6
5713,2985,1.2
346,7506,2.7
5934,3581,1.4
2866,3828,1.7
557,6390,4.6
2527,568,0.1
4299,6589,1.1
6486,6413,3.8
2888,3157,1.5
623,2714,0.4
6050,3291,2.6
6115,3395,2.2
1502,3720,3.4
4174,3427,2.1
2559,5804,4.7
4526,5393,4.3
4556,1138,0.4
2081,1373,2.3
654,5537,1.1
5611,4113,0.9
3343,7127,1.7
493,2994,0.5
1499,973,3.4
5038,1213,0.4
258,4631,0.1
150,1836,4.5
532,7523,0.7
7533,3313,3.7
7715,7095,0.2
7968,4023,2.8
5060,6772,2.6
1532,3686,4.6
909,5207,4.5
7089,1885,4.5
2072,1332,2.5
2383,3255,1.4
3262,3963,4.1
4811,3081,1.2
5405,7605,2.2
1595,6303,0.8
5842,646,1.0
6229,5892,1.6
3583,1322,2.4
3252,5112,0.4
4485,3769,1.5
5523,313,0.2
2122,2916,0.9
3983,3005,1.4
6325,6391,0.4
1832,7668,2.5
4844,7447,2.6
7296,520,4.2
6684,6468,1.6
6682,5021,1.7
5937,981,0.1
1691,5203,4.1
921,2176,3.7
2509,3905,1.3
3012,6929,4.8
2454,633,4.6
3302,1071,4.3
1221,4361,0.9
2611,2780,2.0
1669,2742,4.0
1442,3059,1.6
2151,2368,1.7
5163,426,2.4
5724,6754,0.6
7368,3279,1.3
1464,4304,3.7
3127,2701,2.6
3696,2168,4.0
2869,6118,0.6
4188,7492,1.2
3780,5495,4.9
2805,5396,1.1
4389,1209,2.7
7703,3270,0.9
6046,379,2.2
3776,5296,0.9
7030,4715,2.6
7695,5793,4.1
2419,3852,1.6
1413,2341,0.0
7586,6783,4.8
1543,3072,3.4
4047,3964,2.4
4121,2607,0.1
6600,6423,0.8
2724,2220,1.6
1949,5565,1.2
3376,4073,1.1
1635,1462,0.0
6186,3473,3.6
748,6626,0.1
1055,1419,0.7
6287,62,4.0
7486,5368,4.0
2150,6110,1.5
1690,3954,4.4
5450,7986,0.9
2917,1229,4.5
7705,387,3.0
7734,1944,4.6
6320,500,1.8
1923,346,2.1
1073,7299,0.5
2599,4631,2.5
1022,7751,2.9
3805,4873,3.2
187,3185,2.2
4098,6825,0.5
7951,6925,4.3
5718,1445,4.2
5987,832,1.9
5691,4329,3.8
801,5961,0.6
2484,3033,3.1
3445,1729,0.6
4455,5266,1.5
207,1117,1.6
5531,110,3.2
3615,6312,2.0
1722,6334,0.7
2327,1355,1.8
3408,2959,0.2
492,71,4.5
7113,1000,4.4
7829,3895,3.0
6198,2824,4.2
4426,2833,1.3
4808,2602,3.7
5765,1955,2.2
5395,6721,3.2
6724,7127,0.3
2828,6718,0.6
1284,4273,1.8
7499,2887,0.9
3399,5837,2.2
585,3007,1.5
783,5603,1.3
6371,1475,2.6
2272,1221,4.8
3540,4584,4.4
6081,2781,4.2
1726,4352,4.5
7547,3441,1.8
33,3092,2.3
4824,6305,3.8
2274,232,3.7
2980,2405,0.1
1797,1211,3.7
6511,5393,3.2
3635,3014,0.5
5321,2386,0.8
6197,6266,4.7
2244,175,3.6
7862,1412,3.6
1462,6731,2.3
4356,5771,1.6
5875,2079,2.5
4494,6510,2.2
5014,6146,1.6
5287,1927,0.8
1785,7074,1.5
2753,4652,1.9
1591,1482,0.3
4467,106,1.8
3953,3612,0.9
2163,7114,3.4
6213,2326,3.6
92,1551,3.9
88,911,1.9
3241,691,0.8
3213,4600,2.3
5047,3503,4.1
5900,4892,4.6
6214,241,2.3
6267,5858,2.3
1528,357,3.4
3079,1736,3.3
401,3758,3.1
860,3047,4.0
180,2987,3.7
40,6387,2.3
4844,2101,4.2
1436,3834,0.6
4384,5533,3.3
2090,3938,0.9
4444,3440,0.9
5511,684,3.0
7503,2996,1.0
4138,6581,1.9
7879,362,1.1
6347,2737,3.6
6966,1675,4.5
7268,5040,0.3
1840,7053,1.0
1907,604,0.0
6570,4573,0.3
2806,3830,0.2
3004,3620,4.4
620,5533,1.3
5535,1028,4.6
6554,7304,2.4
560,2202,1.4
643,1673,2.9
810,6523,3.0
4207,6858,4.7
5359,3512,0.1
4260,2577,4.0
4992,6940,1.6
3695,2877,3.7
2559,4074,4.9
6428,5320,0.5
5108,7969,0.8
377,324,2.7
837,2938,2.0
1623,32,0.9
699,3878,1.0
3720,2339,3.7
4035,7634,3.2
4642,2861,0.3
4970,996,3.5
1657,6906,3.0
3808,4797,1.8
3688,3744,2.2
4918,310,0.0
3337,4557,2.6
95,5605,3.4
3703,3788,0.9
1330,5399,0.1
2387,6334,4.4
5605,1557,3.0
2556,3683,2.6
6611,33,2.2
5013,7696,0.9
375,5239,4.6
1282,6008,3.2
2222,7630,1.8
4842,358,2.6
2617,4502,1.2
3062,5502,0.3
6328,5178,3.2
6224,4609,3.9
367,6749,3.1
3941,455,0.9
6212,6686,1.8
2531,6660,3.3
3710,2517,3.3
4859,6533,1.3
7047,1557,1.0
7327,3250,4.0
2987,6890,1.3
7940,587,0.7
6230,7706,2.1
5985,4589,3.4
4698,5030,3.6
4910,4428,3.5
7398,1095,4.6
357,7480,2.6
2447,4787,0.4
6404,5210,1.2
6218,7703,3.1
5321,309,4.5
7535,4956,2.7
3508,487,3.3
4600,6244,0.1
7048,4071,3.8
2239,6795,2.8
2825,5702,1.1
2883,6056,3.7
4222,3760,3.4
4323,3915,4.3
6704,3498,0.0
2720,2430,1.0
2473,211,4.1
1311,3014,2.5
7990,5989,2.2
7204,7137,0.7
4709,3634,0.1
7576,520,4.5
3911,2857,3.1
3012,1195,1.4
7214,4624,3.6
3539,5433,0.3
303,4681,0.6
7059,3351,2.6
7201,4047,3.9
4468,7398,3.7
7324,439,3.2
1799,63,2.0
3963,6962,2.3
1023,1015,1.6
3418,1479,3.5
1587,7709,3.1
7255,6619,0.1
1113,5753,1.6
2644,106,0.1
3020,5453,0.8
1715,1036,3.8
1863,3349,0.3
4312,7411,3.6
3496,712,4.4
4651,2857,1.5
941,6678,4.2
5843,532,4.7
697,5865,0.2
3579,7860,3.9
4239,3494,3.8
4687,4257,4.6
3477,3115,4.2
448,655,4.7
3219,336,4.1
5820,2635,2.8
7217,5864,4.5
3574,2172,1.5
1660,1023,0.0
5859,6053,4.1
7136,1819,3.3
2746,3423,0.9
494,1084,3.0
4403,545,3.5
1304,2333,3.5
7177,2298,4.4
7344,1907,0.2
4151,722,2.4
4972,6122,2.3
6526,7598,2.6
1252,6701,2.5
3293,235,3.5
7826,5533,1.5
3671,7616,2.2
7312,2134,3.6
6256,4606,3.8
1821,5103,2.5
560,5009,3.8
2776,376,1.6
1886,765,1.6
3267,2427,2.8
5189,7715,4.7
4480,2877,3.7
2738,5947,4.2
4759,3579,1.8
6387,3610,1.2
3694,1391,3.1
6617,4459,4.4
3278,3403,2.3
1910,5623,1.9
2405,1147,0.0
4447,3743,0.7
5054,6628,0.4
1899,6622,4.5
266,4329,1.1
6962,7241,1.0
729,6434,2.1
7247,4368,4.6
6625,2596,2.7
2846,6844,2.5
3638,4094,0.1
7933,1201,2.3
7759,7799,3.3
3662,1899,0.2
3463,403,4.1
1651,7042,1.6
7065,2509,1.8
2769,1959,4.4
6627,1052,4.2
5581,6695,1.7
7459,6512,3.7
3473,805,1.3
2684,5043,3.3
2183,6177,2.3
5682,2825,0.2
156,3189,0.8
3305,6866,1.0
6398,2195,4.4
5225,7461,4.8
3806,2378,1.8
7645,6037,1.7
5167,5569,1.6
462,3117,0.2
7396,824,2.8
2860,6197,3.0
4149,971,1.0
2629,1452,1.1
4826,1136,4.5
588,4621,3.6
5070,6837,4.7
4435,2060,4.7
1997,3909,0.7
6288,3544,4.4
277,4898,1.4
347,5208,1.7
5672,1001,1.1
1070,7408,0.5
1544,4307,3.7
6563,7931,1.6
4986,304,4.6
7993,5967,4.0
7619,4011,4.2
719,5182,3.6
